City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Kenai,US,2021-03-24 22:09:41,60.5544,-151.2583,35.6,86,90,11.5
295,Lebu,CL,2021-03-24 22:09:41,-37.6167,-73.65,56.3,63,0,17.34
296,Erenhot,CN,2021-03-24 22:09:41,43.6475,111.9767,40.78,26,55,8.7
297,Saint-Pierre,RE,2021-03-24 22:09:42,-21.3393,55.4781,78.8,78,0,5.75
298,Port Macquarie,AU,2021-03-24 22:09:42,-31.4333,152.9167,71.01,81,0,1.99
299,Salalah,OM,2021-03-24 22:09:42,17.0151,54.0924,78.8,83,20,3.44
300,Red Bank,US,2021-03-24 22:09:42,40.3471,-74.0643,52.0,92,100,5.99
301,Belyy Yar,RU,2021-03-24 22:09:43,53.6039,91.3903,30.2,47,0,13.42
302,Menzelinsk,RU,2021-03-24 22:09:43,55.7271,53.1026,24.8,80,0,8.95
303,Baiyin,CN,2021-03-24 22:09:43,36.5583,104.2081,46.0,51,0,6.71
304,Todos Santos,MX,2021-03-24 22:09:44,23.45,-110.2167,66.0,66,31,7.0
305,Visnes,NO,2021-03-24 22:09:44,59.3556,5.2242,44.01,87,20,14.97
306,Sorland,NO,2021-03-24 22:09:44,67.667,12.6934,39.2,81,75,37.98
307,Opuwo,NA,2021-03-24 22:09:44,-18.0607,13.84,70.45,82,97,3.29
308,Kahului,US,2021-03-24 22:09:45,20.8947,-156.47,80.6,78,40,11.5
309,Maltahohe,NA,2021-03-24 22:09:45,-24.8333,16.9833,72.79,23,15,9.37
310,Dalbandin,PK,2021-03-24 22:09:45,28.8947,64.4101,69.67,20,0,4.92
311,Estepa,ES,2021-03-24 22:09:45,37.2926,-4.879,57.99,67,0,5.75
312,Bonfim,BR,2021-03-24 22:09:46,3.0833,-59.95,80.64,69,100,4.54
313,Vredendal,ZA,2021-03-24 22:09:46,-31.6683,18.5012,75.81,50,22,1.3
314,Boa Vista,BR,2021-03-24 22:09:46,2.8197,-60.6733,80.6,78,75,5.75
315,Narasannapeta,IN,2021-03-24 22:09:47,18.4167,84.05,76.73,57,4,5.03
316,Sechura,PE,2021-03-24 22:09:47,-5.5569,-80.8222,80.65,58,90,12.59
317,Dolores,AR,2021-03-24 22:09:47,-36.3132,-57.6792,71.65,67,92,10.42
318,Kavaratti,IN,2021-03-24 22:09:47,10.5669,72.642,82.13,77,64,4.92
319,Souillac,MU,2021-03-24 22:09:48,-20.5167,57.5167,75.2,94,20,4.61
320,Omsukchan,RU,2021-03-24 22:09:48,62.5333,155.8,-9.42,97,100,6.82
321,Abu Samrah,SY,2021-03-24 22:09:48,35.3029,37.1841,48.72,66,2,25.39
322,Coahuayana,MX,2021-03-24 22:09:49,18.7333,-103.6833,78.8,57,1,13.8
323,Matara,LK,2021-03-24 22:09:49,5.9485,80.5353,76.03,89,100,5.61
324,Narsaq,GL,2021-03-24 22:09:49,60.9167,-46.05,19.4,53,75,10.36
325,Whitianga,NZ,2021-03-24 22:05:06,-36.8333,175.7,66.79,59,6,6.91
326,Warwick,US,2021-03-24 22:07:54,41.7001,-71.4162,55.99,82,90,8.05
327,Haicheng,CN,2021-03-24 22:07:20,40.8516,122.7475,43.61,53,1,11.07
328,Airai,TL,2021-03-24 22:09:50,-8.9266,125.4092,59.83,91,30,1.34
329,Kenora,CA,2021-03-24 22:09:50,49.8167,-94.4337,41.0,48,75,9.22
330,Aykhal,RU,2021-03-24 22:09:50,66.0,111.5,-13.18,100,98,7.9
331,Tromso,NO,2021-03-24 22:04:52,69.6496,18.957,37.4,81,75,36.82
332,Salisbury,GB,2021-03-24 22:09:51,51.0693,-1.7957,44.01,100,33,5.75
333,Papetoai,PF,2021-03-24 22:09:51,-17.4961,-149.8729,87.8,66,75,10.36
334,Karla,EE,2021-03-24 22:09:51,59.3723,24.9275,39.0,87,75,12.66
335,Grindavik,IS,2021-03-24 22:09:52,63.8424,-22.4338,30.2,93,75,11.5
336,Brazzaville,CG,2021-03-24 22:09:52,-4.2658,15.2832,75.2,94,40,2.3
337,Bengkulu,ID,2021-03-24 22:09:52,-3.8004,102.2655,76.48,83,100,3.09
338,Ordzhonikidzevskaya,RU,2021-03-24 22:09:53,43.3211,45.0522,39.2,100,100,2.24
339,Pamanukan,ID,2021-03-24 22:07:17,-6.2842,107.8106,76.73,88,95,3.04
340,Moacsa,RO,2021-03-24 22:09:53,45.8667,25.9667,30.0,83,83,1.01
341,Portland,US,2021-03-24 22:06:27,45.5234,-122.6762,46.99,82,100,3.0
342,Kondoa,TZ,2021-03-24 22:09:53,-4.9,35.7833,60.71,95,58,4.18
343,Torbay,CA,2021-03-24 22:09:54,47.6666,-52.7314,39.0,63,46,3.0
344,Luderitz,NA,2021-03-24 22:09:54,-26.6481,15.1594,66.33,78,0,7.67
345,Terney,RU,2021-03-24 22:09:54,45.0503,136.6092,35.62,85,99,4.29
346,Krasnoarmeyskiy,RU,2021-03-24 22:09:54,47.0114,42.2072,34.32,100,100,6.87
347,Howell,US,2021-03-24 22:09:52,42.6073,-83.9294,68.0,37,75,17.27
348,Talnakh,RU,2021-03-24 22:09:55,69.4865,88.3972,15.21,93,100,10.18
349,Faya,SA,2021-03-24 22:09:55,18.3851,42.4509,62.6,55,0,2.62
350,Kismayo,SO,2021-03-24 22:09:55,-0.3582,42.5454,79.99,80,83,10.74
351,Zyryanka,RU,2021-03-24 22:09:56,65.75,150.85,-3.84,93,100,10.96
352,Gayeri,BF,2021-03-24 22:09:56,12.6497,0.4931,88.11,7,41,8.77
353,Broome,US,2021-03-24 22:09:56,42.2506,-75.833,54.0,93,90,10.36
354,Qui Nhon,VN,2021-03-24 22:09:57,13.7667,109.2333,72.68,91,100,6.26
355,Nikolskoye,RU,2021-03-24 22:09:57,59.7035,30.7861,39.2,75,90,11.18
356,Buinsk,RU,2021-03-24 22:09:57,54.95,48.2833,19.4,100,66,2.35
357,Boralday,KZ,2021-03-24 22:09:57,43.3578,76.8594,37.4,81,40,4.47
358,Richards Bay,ZA,2021-03-24 22:09:58,-28.783,32.0377,69.96,66,100,2.73
359,Ribeira Grande,PT,2021-03-24 22:09:58,38.5167,-28.7,53.6,71,20,8.05
360,Saint-Georges,GD,2021-03-24 22:09:58,12.0564,-61.7485,80.6,69,20,16.11
361,Kampong Chhnang,KH,2021-03-24 22:09:58,12.1667,104.55,78.13,72,99,6.78
362,Nova Olimpia,BR,2021-03-24 22:09:59,-14.7972,-57.2881,77.36,77,10,3.74
363,Norman Wells,CA,2021-03-24 22:09:59,65.282,-126.8329,8.6,56,75,9.22
364,Salaga,GH,2021-03-24 22:09:59,8.5508,-0.5188,86.79,50,92,9.51
365,Paamiut,GL,2021-03-24 22:10:00,61.994,-49.6678,13.84,87,100,10.58
366,San Cristobal,VE,2021-03-24 22:10:00,7.7669,-72.225,82.4,65,40,9.22
367,Avera,US,2021-03-24 22:10:00,33.194,-82.5271,73.4,64,90,8.63
368,Kapit,MY,2021-03-24 22:10:00,2.0167,112.9333,72.91,99,100,1.23
369,Kokstad,ZA,2021-03-24 22:10:01,-30.5472,29.4241,55.15,96,100,2.55
370,Vila Franca Do Campo,PT,2021-03-24 22:10:01,37.7167,-25.4333,55.4,76,40,10.36
371,Coria,ES,2021-03-24 22:10:01,39.9879,-6.5377,48.45,67,53,0.89
372,Yining,CN,2021-03-24 22:10:02,29.0361,114.5636,52.66,87,0,1.86
373,College,US,2021-03-24 22:10:02,64.8569,-147.8028,24.01,79,90,3.65
374,Kjollefjord,NO,2021-03-24 22:10:02,70.9457,27.3465,32.0,74,0,18.41
375,Garowe,SO,2021-03-24 22:10:03,8.4054,48.4845,67.62,69,0,7.87
376,Nome,US,2021-03-24 22:10:03,64.5011,-165.4064,26.01,80,90,16.11
377,Mutare,ZW,2021-03-24 22:10:03,-18.9707,32.6709,59.76,96,34,2.71
378,Saint Simons,US,2021-03-24 22:10:04,31.1352,-81.3901,71.6,78,1,8.05
379,Pak Phanang,TH,2021-03-24 22:10:04,8.3511,100.202,79.59,78,98,5.41
380,Brae,GB,2021-03-24 22:10:04,60.3964,-1.353,44.6,76,20,27.63
381,Nador,MA,2021-03-24 22:06:11,35.174,-2.9287,55.4,67,0,2.3
382,Hovd,MN,2021-03-24 22:10:05,48.0056,91.6419,29.53,32,0,7.67
383,Nkoteng,CM,2021-03-24 22:07:09,4.5167,12.0333,69.17,98,100,5.28
384,Gamba,GA,2021-03-24 22:07:11,-2.65,10.0,75.69,83,100,3.74
385,Bardiyah,LY,2021-03-24 22:10:05,31.7561,25.0865,56.35,56,28,20.98
386,Balabac,PH,2021-03-24 22:10:05,7.9868,117.0645,81.7,79,100,12.57
387,Bhairab Bazar,BD,2021-03-24 22:10:06,24.0667,90.9667,80.6,69,20,3.44
388,Quang Ngai,VN,2021-03-24 22:10:06,15.1167,108.8,73.53,89,100,1.3
389,Vaitape,PF,2021-03-24 22:10:07,-16.5167,-151.75,83.62,73,98,22.06
390,Galle,LK,2021-03-24 22:10:07,6.0367,80.217,77.97,84,100,10.89
391,Rondonopolis,BR,2021-03-24 22:10:07,-16.4708,-54.6356,80.11,64,98,4.56
392,Rawson,AR,2021-03-24 22:10:07,-43.3002,-65.1023,58.57,52,99,11.97
393,Bol,TD,2021-03-24 22:10:08,13.4586,14.7147,81.52,43,1,11.01
394,Siva,EG,2021-03-24 22:10:08,29.2041,25.5195,56.88,33,0,7.36
395,Sangar,RU,2021-03-24 22:10:08,63.9242,127.4739,-32.12,100,95,0.67
396,Rio Grande,BR,2021-03-24 22:10:09,-32.035,-52.0986,73.0,81,82,10.56
397,Buin,CL,2021-03-24 22:10:09,-33.7333,-70.75,73.4,43,0,6.91
398,Miri,MY,2021-03-24 22:10:09,4.4148,114.0089,77.0,100,40,3.44
399,Vila,PT,2021-03-24 22:10:10,42.0304,-8.1588,46.0,80,70,1.99
400,Dali,CN,2021-03-24 22:10:10,25.7,100.1833,48.54,55,0,5.48
401,Berdigestyakh,RU,2021-03-24 22:10:10,62.0989,126.6992,-28.62,100,97,1.66
402,Birecik,TR,2021-03-24 22:10:10,37.0294,37.9903,42.8,87,40,1.14
403,Yeppoon,AU,2021-03-24 22:10:11,-23.1333,150.7333,77.0,78,0,3.44
404,Tazovskiy,RU,2021-03-24 22:10:11,67.4667,78.7,5.07,99,90,7.43
405,Jackson,US,2021-03-24 22:10:12,42.4165,-122.8345,55.99,44,90,3.44
406,Nanakuli,US,2021-03-24 22:10:12,21.3906,-158.1547,80.01,88,90,12.66
407,Fairlie,GB,2021-03-24 22:10:12,55.756,-4.8556,44.01,89,85,1.99
408,Sokoni,TZ,2021-03-24 22:10:12,-6.4333,39.55,77.0,100,20,7.02
409,Riyadh,SA,2021-03-24 22:10:13,24.6877,46.7219,87.8,11,0,9.22
410,Concarneau,FR,2021-03-24 22:10:13,47.875,-3.9225,48.2,100,88,4.61
411,Nemuro,JP,2021-03-24 22:10:13,43.3236,145.575,36.54,91,100,9.06
412,Kingston,JM,2021-03-24 22:10:13,17.997,-76.7936,82.99,74,40,23.02
413,Chiang Khong,TH,2021-03-24 22:10:14,20.2613,100.4046,80.01,94,20,1.14
414,Picton,AU,2021-03-24 22:10:14,-34.1833,150.6,69.01,77,96,4.61
415,Wajima,JP,2021-03-24 22:10:14,37.4,136.9,51.8,71,100,6.73
416,Popondetta,PG,2021-03-24 22:10:14,-8.7537,148.2534,77.07,87,100,1.12
417,Rincon,US,2021-03-24 22:10:15,32.296,-81.2354,75.2,56,90,12.66
418,Broken Hill,AU,2021-03-24 22:10:15,-31.95,141.4333,57.2,82,0,6.91
419,Tilichiki,RU,2021-03-24 22:10:15,60.4667,166.1,9.23,89,100,9.75
420,Bria,CF,2021-03-24 22:10:16,6.5423,21.9863,74.07,67,88,2.44
421,Huilong,CN,2021-03-24 22:10:16,31.8111,121.655,55.0,80,41,1.01
422,Hamilton,US,2021-03-24 22:10:16,39.1834,-84.5333,73.99,38,40,16.11
423,Nenjiang,CN,2021-03-24 22:10:16,49.1833,125.2167,33.62,60,100,5.12
424,Khasan,RU,2021-03-24 22:10:17,42.4308,130.6434,36.81,85,48,2.06
425,Darhan,MN,2021-03-24 22:10:17,49.4867,105.9228,31.08,80,100,1.3
426,Manakara,MG,2021-03-24 22:10:17,-22.1333,48.0167,74.64,91,77,5.64
427,Lanigan,CA,2021-03-24 22:10:18,51.8501,-105.0344,42.8,49,80,25.32
428,Juneau,US,2021-03-24 22:10:18,58.3019,-134.4197,35.6,87,90,3.44
429,Japura,ID,2021-03-24 22:10:18,-0.3167,102.35,72.25,99,100,2.46
430,Novikovo,RU,2021-03-24 22:10:19,51.1537,37.8879,30.2,87,100,13.6
431,Katol,IN,2021-03-24 22:10:19,21.2667,78.5833,73.4,64,20,3.44
432,Sao Jose Da Coroa Grande,BR,2021-03-24 22:10:19,-8.8978,-35.1478,79.32,75,57,9.73
433,Bulungu,CD,2021-03-24 22:10:19,-4.55,18.6,68.99,98,100,2.68
434,Pitimbu,BR,2021-03-24 22:10:20,-7.4706,-34.8086,75.2,100,90,9.22
435,Itigi,TZ,2021-03-24 22:10:20,-5.7,34.4833,62.15,95,23,5.06
436,Koshurnikovo,RU,2021-03-24 22:10:20,54.1667,93.3,22.15,85,97,6.22
437,Borgarnes,IS,2021-03-24 22:10:21,64.5383,-21.9206,30.99,78,98,1.01
438,Port-Cartier,CA,2021-03-24 22:07:46,50.0334,-66.8654,39.99,41,75,18.41
439,Kimberley,ZA,2021-03-24 22:10:21,-28.7323,24.7623,60.8,94,13,6.91
440,Canals,ES,2021-03-24 22:10:21,38.9625,-0.5844,55.99,88,0,2.64
441,Tadine,NC,2021-03-24 22:10:22,-21.55,167.8833,78.46,64,56,10.04
442,Goksun,TR,2021-03-24 22:10:22,38.021,36.4973,42.8,93,75,6.91
443,Ciuperceni,RO,2021-03-24 22:10:22,43.7667,24.95,32.0,86,75,4.61
444,Kaa-Khem,RU,2021-03-24 22:10:23,51.6833,94.7333,20.01,87,93,4.54
445,Warah,PK,2021-03-24 22:10:23,27.4481,67.7978,74.43,35,0,5.91
446,Chimbarongo,CL,2021-03-24 22:10:23,-34.7,-71.05,75.99,43,82,9.22
447,Svirstroy,RU,2021-03-24 22:10:23,60.7999,33.7248,36.45,94,92,12.93
448,Katangli,RU,2021-03-24 22:10:24,51.7102,143.2326,15.84,83,5,6.98
449,Pravia,ES,2021-03-24 22:10:24,43.4906,-6.1508,51.01,76,20,4.61
450,Roswell,US,2021-03-24 22:10:24,34.0232,-84.3616,75.0,56,20,6.91
451,Shepsi,RU,2021-03-24 22:10:25,44.0361,39.1489,40.19,85,100,10.71
452,Chama,CH,2021-03-24 22:10:25,47.1821,8.4636,44.6,65,5,4.74
453,Xining,CN,2021-03-24 22:10:25,36.6167,101.7667,39.0,35,100,1.72
454,Dingle,PH,2021-03-24 22:10:25,10.9995,122.6711,75.18,92,100,8.16
455,Praia,CV,2021-03-24 22:10:26,14.9215,-23.5087,69.8,73,0,14.97
456,Tibacuy,CO,2021-03-24 22:10:26,4.3511,-72.4564,78.24,72,98,2.51
457,Asau,RO,2021-03-24 22:10:26,46.4333,26.4,34.0,86,90,8.05
458,Weligama,LK,2021-03-24 22:10:26,5.9667,80.4167,76.42,88,100,7.65
459,Praia Da Vitoria,PT,2021-03-24 22:10:27,38.7333,-27.0667,55.4,76,20,3.51
460,Presidencia Roque Saenz Pena,AR,2021-03-24 22:10:27,-26.7852,-60.4388,87.01,62,43,1.99
461,Alugan,PH,2021-03-24 22:10:27,12.2188,125.4808,78.76,84,88,10.87
462,Mantua,IT,2021-03-24 22:10:27,45.1667,10.7833,46.0,70,0,1.01
463,Tshela,CD,2021-03-24 22:10:28,-4.9833,12.9333,72.16,98,99,1.41
464,Tshane,BW,2021-03-24 22:10:28,-24.0196,21.8684,72.09,65,80,3.91
465,Jodhpur,IN,2021-03-24 22:10:28,26.2867,73.03,72.12,20,52,9.24
466,Abu Dhabi,AE,2021-03-24 22:07:32,24.4667,54.3667,75.2,73,0,1.14
467,Tuatapere,NZ,2021-03-24 22:10:29,-46.1333,167.6833,55.99,84,9,5.01
468,Naze,JP,2021-03-24 22:10:29,28.3667,129.4833,64.4,88,75,10.36
469,Dukhovshchina,RU,2021-03-24 22:10:29,55.1919,32.4111,25.23,95,28,3.51
470,Mokhsogollokh,RU,2021-03-24 22:10:30,61.4681,128.9203,-24.57,99,64,3.24
471,Dzhubga,RU,2021-03-24 22:10:30,44.3211,38.7039,37.38,95,100,6.87
472,Bereda,ES,2021-03-24 22:10:30,43.2686,-7.5406,39.0,94,100,1.01
473,Srandakan,ID,2021-03-24 22:10:30,-7.9386,110.2506,76.77,87,100,3.98
474,Faratsiho,MG,2021-03-24 22:10:31,-19.4,46.95,55.69,94,2,2.71
475,Nichinan,JP,2021-03-24 22:10:31,31.6,131.3667,55.4,94,75,8.05
476,San Quintin,MX,2021-03-24 22:10:31,30.4833,-115.95,60.73,64,0,11.1
477,Haimen,CN,2021-03-24 22:10:31,23.1935,116.6142,55.4,94,0,7.52
478,La Ligua,CL,2021-03-24 22:09:14,-32.4524,-71.2311,64.4,72,20,6.91
479,Agirish,RU,2021-03-24 22:10:32,61.9247,63.0231,14.29,96,73,5.01
480,East Retford,GB,2021-03-24 22:10:32,53.3221,-0.9432,48.99,65,0,9.22
481,La Libertad,EC,2021-03-24 22:10:32,-2.2333,-80.9,82.4,65,0,9.22
482,Kvitok,RU,2021-03-24 22:10:33,56.0724,98.4813,30.54,74,100,12.53
483,Ponta Delgada,PT,2021-03-24 22:10:33,37.7333,-25.6667,55.4,76,40,10.36
484,Baruun-Urt,MN,2021-03-24 22:10:33,46.6806,113.2792,28.45,68,25,3.02
485,Half Moon Bay,US,2021-03-24 22:10:00,37.4636,-122.4286,68.0,82,1,16.11
486,Pasni,PK,2021-03-24 22:10:34,25.2631,63.471,74.82,64,0,6.62
487,Peremyshlyany,UA,2021-03-24 22:10:34,49.6652,24.5585,24.8,80,29,3.22
488,Aswan,EG,2021-03-24 22:10:34,24.0934,32.907,66.97,19,2,13.69
489,Akdepe,TM,2021-03-24 22:10:34,42.0551,59.3788,62.6,67,0,9.22
490,Sidi Ali,DZ,2021-03-24 22:10:35,36.0998,0.4206,52.75,54,0,0.65
491,Khani,GE,2021-03-24 22:10:35,41.9563,42.9566,41.0,93,90,3.44
492,Camopi,GF,2021-03-24 22:10:35,3.1655,-52.3158,72.21,97,100,2.44
493,Leningradskiy,RU,2021-03-24 22:10:36,69.3833,178.4167,-4.32,94,100,11.97
494,Houston,US,2021-03-24 22:09:44,29.7633,-95.3633,70.0,83,90,24.16
495,Arman,RU,2021-03-24 22:10:36,59.7,150.1667,0.81,88,36,8.23
496,Ulundi,ZA,2021-03-24 22:10:36,-28.3352,31.4162,62.8,82,99,1.95
497,Marfino,RU,2021-03-24 22:10:37,55.7028,37.3822,32.0,55,0,6.71
498,Atar,MR,2021-03-24 22:10:37,20.5169,-13.0499,81.97,15,20,2.21
499,Yamandu,SL,2021-03-24 22:10:37,7.9362,-11.4928,78.12,76,78,3.74
500,Esperance,AU,2021-03-24 22:10:37,-33.8667,121.9,51.8,93,82,6.91
501,Longyan,CN,2021-03-24 22:10:38,25.1072,117.0225,52.0,80,0,1.99
502,Ukiah,US,2021-03-24 22:10:38,39.1502,-123.2078,69.8,26,1,10.36
503,Churapcha,RU,2021-03-24 22:10:38,62.0025,132.4325,-23.91,100,100,3.83
504,Rockport,US,2021-03-24 22:10:39,28.0206,-97.0544,77.0,83,90,10.36
505,Cam Ranh,VN,2021-03-24 22:10:39,11.9214,109.1591,75.2,88,75,6.91
506,Harsin,IR,2021-03-24 22:10:39,34.2721,47.5861,54.86,63,100,5.21
507,Fort Nelson,CA,2021-03-24 22:09:45,58.8053,-122.7002,17.6,62,75,6.91
508,Manjacaze,MZ,2021-03-24 22:10:39,-24.7117,33.8828,65.93,81,14,3.6
509,Bogashevo,RU,2021-03-24 22:10:40,56.3683,85.1447,25.0,86,75,13.42
510,Longyearbyen,SJ,2021-03-24 22:10:40,78.2186,15.6401,26.6,74,75,11.5
511,Taltal,CL,2021-03-24 22:10:40,-25.4,-70.4833,68.52,76,36,6.22
512,Santa Fe,AR,2021-03-24 22:10:41,-31.6333,-60.7,80.01,84,52,1.99
513,Sulangan,PH,2021-03-24 22:10:41,11.1373,123.7228,81.28,78,84,13.65
514,Pochutla,MX,2021-03-24 22:10:41,15.7432,-96.4661,88.0,51,1,23.02
515,Saint-Augustin,CA,2021-03-24 22:10:41,51.226,-58.6502,30.07,96,100,2.01
516,Nuuk,GL,2021-03-24 22:09:27,64.1835,-51.7216,6.8,85,75,6.91
517,Gat,IL,2021-03-24 22:10:42,31.61,34.7642,59.0,100,44,11.52
518,Motihari,IN,2021-03-24 22:10:42,26.65,84.9167,72.01,20,11,8.52
519,Isiro,CD,2021-03-24 22:10:42,2.7739,27.616,71.24,68,85,1.36
520,Kita,ML,2021-03-24 22:10:43,13.0349,-9.4895,89.13,13,42,4.99
521,Goundam,ML,2021-03-24 22:10:43,16.4145,-3.6708,82.04,7,5,13.51
522,Hailar,CN,2021-03-24 22:10:43,49.2,119.7,30.04,86,95,5.57
523,San Andres,CO,2021-03-24 22:10:43,12.5847,-81.7006,84.2,61,20,11.5
524,San Roque,ES,2021-03-24 22:10:44,36.2107,-5.3842,60.8,59,0,11.5
525,Leon,MX,2021-03-24 22:10:44,21.1167,-101.6667,82.4,9,40,17.27
526,Mehamn,NO,2021-03-24 22:10:44,71.0357,27.8492,32.0,74,0,18.41
527,Harper,LR,2021-03-24 22:10:45,4.375,-7.7169,78.08,88,45,4.14
528,Koumac,NC,2021-03-24 22:10:45,-20.5667,164.2833,81.0,68,45,6.98
529,Ahipara,NZ,2021-03-24 22:10:45,-35.1667,173.1667,68.07,54,0,2.44
530,Ancud,CL,2021-03-24 22:10:46,-41.8697,-73.8203,57.99,62,0,8.05
531,Egvekinot,RU,2021-03-24 22:10:46,66.3167,-179.1667,8.33,89,100,2.59
532,Olinda,BR,2021-03-24 22:10:46,-8.0089,-34.8553,77.0,78,75,12.66
533,Muttupet,IN,2021-03-24 22:09:08,10.4,79.4833,78.37,85,69,6.76
534,Kachiry,KZ,2021-03-24 22:10:47,53.0675,76.1036,17.53,93,95,9.26
535,Karratha,AU,2021-03-24 22:10:47,-20.7377,116.8463,80.83,65,6,5.82
536,Haines Junction,CA,2021-03-24 22:10:47,60.7522,-137.5108,28.4,34,94,8.05
537,Champerico,GT,2021-03-24 22:10:47,14.3,-91.9167,87.8,74,40,9.22
538,Evensk,RU,2021-03-24 22:10:48,61.95,159.2333,11.19,93,100,4.56
539,Karlstad,SE,2021-03-24 22:10:48,59.3793,13.5036,37.4,93,100,11.5
540,Batagay,RU,2021-03-24 22:10:48,67.6333,134.6333,-23.04,99,99,2.1
541,Tessalit,ML,2021-03-24 22:10:49,20.1986,1.0114,70.66,8,3,11.25
542,Alac,PH,2021-03-24 22:10:49,15.9877,120.8065,71.78,85,33,3.15
543,Ruwi,OM,2021-03-24 22:10:49,23.5996,58.5507,78.8,73,0,5.75
544,Shilovo,RU,2021-03-24 22:10:49,54.3204,40.874,20.46,95,15,2.59
545,Perivolion,GR,2021-03-24 22:10:50,39.4206,20.0147,50.0,50,40,3.44
546,Port-Gentil,GA,2021-03-24 22:10:50,-0.7193,8.7815,78.8,94,40,3.44
547,Saint-Francois,FR,2021-03-24 22:10:50,46.4154,3.9054,44.01,87,0,3.44
548,Ust-Nera,RU,2021-03-24 22:10:51,64.5667,143.2,-9.83,96,99,4.9
549,Bongandanga,CD,2021-03-24 22:10:51,1.5,21.05,70.16,99,100,2.95
550,Nioro,GM,2021-03-24 22:10:51,13.35,-15.75,84.38,27,0,11.79
551,Murmashi,RU,2021-03-24 22:10:51,68.8154,32.8115,37.4,75,0,8.95
552,Vestmannaeyjar,IS,2021-03-24 22:10:52,63.4427,-20.2734,36.5,55,100,10.31
553,Tiarei,PF,2021-03-24 22:10:52,-17.5333,-149.3333,87.8,66,75,10.36
554,Bereznik,RU,2021-03-24 22:10:52,62.8551,42.7072,36.46,87,100,11.86
555,Chernyshevskiy,RU,2021-03-24 22:10:53,63.0128,112.4714,-21.23,100,100,2.37
556,Hammerfest,NO,2021-03-24 22:10:53,70.6634,23.6821,37.4,65,40,3.44
557,Luanda,AO,2021-03-24 22:06:05,-8.8368,13.2343,79.21,80,100,10.47
558,Lorengau,PG,2021-03-24 22:10:53,-2.0226,147.2712,80.01,81,100,7.36
559,Fairbanks,US,2021-03-24 22:09:36,64.8378,-147.7164,24.01,79,90,3.67
560,Skjervoy,NO,2021-03-24 22:10:54,70.0311,20.9714,35.78,97,100,15.86
561,Craig,US,2021-03-24 22:09:21,40.5153,-107.5464,44.6,24,40,9.22
562,Amuntai,ID,2021-03-24 22:08:07,-2.4177,115.2494,72.66,98,99,1.05
563,Mount Gambier,AU,2021-03-24 22:10:54,-37.8333,140.7667,53.6,100,75,12.66
564,Atambua,ID,2021-03-24 22:10:54,-9.1061,124.8925,73.17,88,29,2.15
565,Arkhangelsk,RU,2021-03-24 22:10:55,64.5401,40.5433,41.0,65,20,11.18
566,Okhotsk,RU,2021-03-24 22:10:55,59.3833,143.3,-1.98,93,70,2.17
567,Ballitoville,ZA,2021-03-24 22:10:55,-29.539,31.2144,71.01,78,90,1.14
568,Cameta,BR,2021-03-24 22:10:55,-2.2444,-49.4958,76.69,89,79,4.97
569,Impfondo,CG,2021-03-24 22:10:56,1.6381,18.0667,70.2,99,100,2.75
570,Novaya Ladoga,RU,2021-03-24 22:10:56,60.1025,32.3019,36.0,49,71,12.73
571,Yinchuan,CN,2021-03-24 22:10:56,38.4681,106.2731,49.68,35,92,5.3
572,Sargatskoye,RU,2021-03-24 22:10:57,55.6101,73.4972,28.63,94,100,12.62
